Price,Close,High,Low,Open,Volume
1992-08-04,0.32668179273605347,0.3284766209678196,0.32129728407552155,0.3230921123072877,119716800
1992-08-05,0.32129737734794617,0.326681887571598,0.31950170981172676,0.326681887571598,139260800
1992-08-06,0.31591206789016724,0.3195017498104104,0.3069370602539037,0.3177069208329105,257969600
1992-08-07,0.3114250600337982,0.3141173161446141,0.2979629406959919,0.3015526234988295,219161600
1992-08-10,0.3168095648288727,0.31950182087657747,0.30873279668575826,0.3105276260624785,91448000
1992-08-11,0.3123224079608917,0.3195017477907521,0.3087327260633399,0.3195017477907521,121307200
1992-08-12,0.3168095648288727,0.3177069914998572,0.3105276260624785,0.31411730878116784,121385600
1992-08-13,0.32129737734794617,0.326681887571598,0.317706881058923,0.31950170981172676,170990400
1992-08-14,0.32129737734794617,0.3248870588187942,0.31950170981172676,0.32309220610074996,136102400
1992-08-17,0.3221609890460968,0.3221609890460968,0.314961511765142,0.3185608419014614,128710400
1992-08-18,0.3221609890460968,0.32576031918241616,0.3203604949547929,0.3203604949547929,112313600
1992-08-19,0.3203605115413666,0.32576033604856425,0.3203605115413666,0.3212611671378077,170542400
1992-08-20,0.3221609890460968,0.3239606420994283,0.3185608419014614,0.3221609890460968,108908800
1992-08-21,0.3212610185146332,0.32576018534396545,0.31676103467732053,0.3221608566864289,109468800
1992-08-24,0.31136199831962585,0.32216079937928555,0.31136199831962585,0.31856065435417563,152174400
1992-08-25,0.3194606304168701,0.32036044478780085,0.3113621328709254,0.3113621328709254,132361600
1992-08-26,0.31856077909469604,0.32036043179321183,0.31136212024132953,0.31856077909469604,121060800
1992-08-27,0.3203605115413666,0.3248604974604814,0.31856085839485854,0.32216100572589057,82745600
1992-08-28,0.3239605724811554,0.3257602491773975,0.316761096747349,0.31856077344359107,61241600
1992-08-31,0.3311593234539032,0.3329589766218019,0.32216100955509397,0.3239606627229926,121116800
1992-09-01,0.334759384393692,0.334759384393692,0.3293595612165329,0.33295889065265033,60289600
1992-09-02,0.34915751218795776,0.35095718900883355,0.3347594007610185,0.3347594007610185,189896000
1992-09-03,0.343757688999176,0.3545564700670792,0.343757688999176,0.3527568174003358,211859200
1992-09-04,0.3401584327220917,0.34735791000337957,0.33655910258560573,0.34735791000337957,63235200
1992-09-08,0.343757688999176,0.3455573416659194,0.3347593776061568,0.3365590302729002,70000000
1992-09-09,0.3527568280696869,0.3545564807908619,0.3437576993963429,0.34555735211751787,157203200
1992-09-10,0.35455647110939026,0.35635614781107544,0.34195801330805614,0.34555734268177524,228177600
1992-09-11,0.34285789728164673,0.35455651828882767,0.34195805881106617,0.35275686537732104,179883200
1992-09-14,0.35635602474212646,0.3599561698806643,0.3491573684807724,0.3527566966114494,214681600
1992-09-15,0.34735795855522156,0.3545565958047241,0.34375781090721014,0.3545565958047241,218523200
1992-09-16,0.33835864067077637,0.34735776730863327,0.3347593120128965,0.34375762164277296,178718400
1992-09-17,0.3311593234539032,0.34015845436108055,0.3266601544896696,0.34015845436108055,172435200
1992-09-18,0.334759384393692,0.33745887546336717,0.3257602558100671,0.3293595612165329,115606400
1992-09-21,0.334759384393692,0.3437576959691598,0.33295889065265033,0.33655903709692486,89678400
1992-09-22,0.3293595612049103,0.3365590370850482,0.32576025579857154,0.3365590370850482,111540800
1992-09-23,0.34195801615715027,0.34195801615715027,0.32755990556382136,0.331159234967529,123972800
1992-09-24,0.33295896649360657,0.34375777426985427,0.33295896649360657,0.3401584440138861,125652800
1992-09-25,0.3275598883628845,0.3347593638003883,0.3257602357703604,0.3329588701701071,137468800
1992-09-28,0.3221609890460968,0.3239606420994283,0.314961511765142,0.3239606420994283,149520000
1992-09-29,0.3230607807636261,0.3275599491239901,0.31676114246865095,0.3203604723510112,157270400
1992-09-30,0.32486045360565186,0.3275599449758224,0.3203604682940166,0.3239606151390435,100049600
1992-10-01,0.31856077909469604,0.32486041659213377,0.31856077909469604,0.32216092552953424,122729600
1992-10-02,0.3149615526199341,0.322161030834759,0.30956256872996163,0.32036053650990653,113545600
1992-10-05,0.31316179037094116,0.31496144303153695,0.29876365595943283,0.3113621136806943,264958400
1992-10-06,0.3221609890460968,0.3239606420994283,0.3077620344841872,0.314961511765142,113444800
1992-10-07,0.3149615526199341,0.32576036143796044,0.3131618993331631,0.32396068412153,113310400
1992-10-08,0.31316179037094116,0.3185607723823796,0.30956246102009854,0.31676109569213273,126974400
1992-10-09,0.31226199865341187,0.3167611429915482,0.3095625072445991,0.31316183713290097,58744000
1992-10-12,0.31676119565963745,0.31856087291784924,0.31136221194431946,0.31136221194431946,71635200
1992-10-13,0.32666000723838806,0.3311591741744943,0.31676104219467227,0.3221608643319289,147179200
1992-10-14,0.3311593234539032,0.3329589766218019,0.3239606627229926,0.3257603399205492,95726400
1992-10-15,0.3275598883628845,0.331159217577583,0.3257602357703604,0.32935954095540865,75420800
1992-10-16,0.3527568280696869,0.3563561575416888,0.33475938773116404,0.33655904045233903,451348800
1992-10-19,0.3527568280696869,0.3545564807908619,0.349157498597685,0.3527568280696869,196044800
1992-10-20,0.35365667939186096,0.35995631719923543,0.3491575113797388,0.35275684098350596,287246400
1992-10-21,0.34915751218795776,0.3563561714121553,0.3455573655676619,0.35455649459127947,114251200
1992-10-22,0.3509572148323059,0.35455652067958915,0.34735788495536807,0.34915753787900966,84470400
1992-10-23,0.3509572148323059,0.3563561976328854,0.34735788495536807,0.35455652067958915,91425600
1992-10-26,0.3707542419433594,0.3707542419433594,0.349157473674436,0.35095715029679997,250689600
1992-10-27,0.3707542419433594,0.37795371738162187,0.3671549127282816,0.3707542419433594,211960000
1992-10-28,0.3761540949344635,0.3797534004083449,0.36535528941569073,0.36895461891922415,196593600
1992-10-29,0.38335275650024414,0.38875258015306074,0.3707542973707338,0.3761541210235504,213897600
1992-10-30,0.3779537081718445,0.3851531834346739,0.3743543790444733,0.3851531834346739,129830400
1992-11-02,0.3761540949344635,0.3797534004083449,0.37255476543093,0.37795374767140416,170094400
1992-11-03,0.3743543028831482,0.3779536312782462,0.37075415748012935,0.3779536312782462,112750400
1992-11-04,0.3779537081718445,0.37975336072070526,0.3743543790444733,0.3743543790444733,141960000
1992-11-05,0.39595118165016174,0.39595118165016174,0.3779537414502154,0.3779537414502154,298054400
1992-11-06,0.40135103464126587,0.40674999316411115,0.39415155820994546,0.39415155820994546,263972800
1992-11-09,0.39775165915489197,0.40315064108605475,0.39415151284944094,0.40315064108605475,112929600
1992-11-10,0.404950350522995,0.4067499792728292,0.3941515447489239,0.3959511975284108,122225600
1992-11-11,0.40854963660240173,0.4193484178319363,0.40495033121504215,0.40674995987907037,140425600
1992-11-12,0.4094502031803131,0.413949370247362,0.4058500813542278,0.4103500654293002,107598400
1992-11-13,0.404950350522995,0.41214982670843964,0.40315067371385543,0.4103501498993001,84750400
1992-11-16,0.4130496680736542,0.4157491594341063,0.4031507000573152,0.4049503769840528,67547200
1992-11-17,0.39775165915489197,0.41394942195650586,0.395051351181185,0.41214979335231927,168806400
1992-11-18,0.41574910283088684,0.41934840813501684,0.39955131583556375,0.4031506451693448,304808000
1992-11-19,0.41934826970100403,0.42834741908764334,0.41574896558506563,0.41574896558506563,240542400
1992-11-20,0.4139494299888611,0.4229485824297469,0.4103501246513448,0.4211480887231961,155489600
1992-11-23,0.40854963660240173,0.41035013033388584,0.40495033121504215,0.40674995987907037,152723200
1992-11-24,0.4139494299888611,0.4139494299888611,0.4067499542463846,0.4103501246513448,156822400
1992-11-25,0.406749963760376,0.41214981099004944,0.403150658338671,0.41035013424954514,117342400
1992-11-27,0.406749963760376,0.41214981099004944,0.40495033507917527,0.406749963760376,47196800
1992-11-30,0.41483017802238464,0.41483017802238464,0.40130318604768817,0.4058119265109507,160507200
1992-12-01,0.4202406704425812,0.4256520069397212,0.4094189125179307,0.4130267430981943,130144000
1992-12-02,0.4130268096923828,0.42204424440756805,0.41122330348471886,0.4202407381999041,97776000
1992-12-03,0.41483017802238464,0.41573195501197124,0.4049101495213641,0.40761538416701026,187588800
1992-12-04,0.41032126545906067,0.4148300040312338,0.40761521320194183,0.41302654713159387,95782400
1992-12-07,0.41663363575935364,0.41663363575935364,0.4094188427365859,0.4094188427365859,144222400
1992-12-08,0.4193388819694519,0.4238484407864859,0.4166336475593786,0.4166336475593786,196638400
1992-12-09,0.4157319664955139,0.4184372012158853,0.4130267317751425,0.4166336953484516,159409600
1992-12-10,0.4130268096923828,0.41573204492309507,0.40761547232274825,0.4130268096923828,140190400
1992-12-11,0.41483017802238464,0.42024064731367694,0.41302672036632504,0.41302672036632504,120187200
1992-12-14,0.4130268096923828,0.4166337739461434,0.4094189785304122,0.41483026773847953,110510400
1992-12-15,0.406713604927063,0.411223163577834,0.40040138350935867,0.4094188392373969,182537600
1992-12-16,0.3967936038970947,0.41122319077358804,0.39318661655118053,0.405811903048687,225926400
1992-12-17,0.41032126545906067,0.4148300040312338,0.3985977842191321,0.3985977842191321,233867200
1992-12-18,0.4202406704425812,0.4274554646950382,0.4130267430981943,0.4148302008535113,235457600
1992-12-21,0.4301607012748718,0.4328659360806343,0.4184372144239068,0.4202406721867087,256065600
1992-12-22,0.4373755156993866,0.44188425663714814,0.4310624981692181,0.4310624981692181,280168000
1992-12-23,0.43106240034103394,0.4364736877202011,0.4274553891447992,0.43466936337571777,112336000
1992-12-24,0.4256521165370941,0.43286604573893134,0.4256521165370941,0.43286604573893134,45964800
1992-12-28,0.42925891280174255,0.431062418475733,0.4274554071277521,0.4274554071277521,70448000
1992-12-29,0.4301607012748718,0.438277272600233,0.4292589723934709,0.4292589723934709,116278400
1992-12-30,0.4238485097885132,0.4310624854436527,0.4238485097885132,0.4310624854436527,100587200
1992-12-31,0.43106240034103394,0.4328658577776004,0.42384842611011536,0.42384842611011536,92232000
1993-01-04,0.4202406704425812,0.4328659342841081,0.41663370677038775,0.42925897061191465,129136000
1993-01-05,0.4274553060531616,0.4274553060531616,0.41302658981126034,0.41843705739233844,186256000
1993-01-06,0.44549110531806946,0.44729461085922806,0.43647367393537534,0.43827717947653394,281400000
1993-01-07,0.44008052349090576,0.45090232453493995,0.4373752899568138,0.44549099055908975,272137600
1993-01-08,0.4490987956523895,0.4545092624337737,0.4310622528350925,0.43827704334353534,320936000
1993-01-11,0.4626259505748749,0.46442945621554815,0.4454911298995883,0.44729463554026155,273728000
1993-01-12,0.4436878263950348,0.45992005705595224,0.4436878263950348,0.4527060801513191,346158400
1993-01-13,0.4581165611743927,0.4617243925359486,0.44188433014550865,0.44368783645294263,199640000
1993-01-14,0.4689382314682007,0.4707416890828172,0.4599199320024482,0.4617242565250673,367808000
1993-01-15,0.4346694350242615,0.44909902335732543,0.432865929128864,0.440080723295396,902630400
1993-01-18,0.42925891280174255,0.4328658759881705,0.4184371563345053,0.42925891280174255,333636800
1993-01-19,0.43106240034103394,0.4364736877202011,0.4274553891447992,0.43106240034103394,274041600
1993-01-20,0.4328658878803253,0.43466939360386364,0.429258924594803,0.43106243031834135,158737600
1993-01-21,0.4328658878803253,0.43466939360386364,0.42384845558574247,0.43106243031834135,184419200
1993-01-22,0.42925891280174255,0.43466938166216096,0.4256519496153146,0.43466938166216096,146944000
1993-01-25,0.4328658878803253,0.4364737180738249,0.42745541887126476,0.42745541887126476,202272000
1993-01-26,0.4382772445678711,0.44729467728980143,0.4364737387588624,0.4364737387588624,285622400
1993-01-27,0.4346694350242615,0.4454911928200295,0.42384849597499435,0.440080723295396,226620800
1993-01-28,0.4319641888141632,0.4346694235047867,0.42745544827593823,0.4328659176571852,184038400
1993-01-29,0.42925891280174255,0.4418841749429703,0.4256519496153146,0.43466938166216096,266100800
1993-02-01,0.4418841302394867,0.4418841302394867,0.42745536388396366,0.42745536388396366,240553600
1993-02-02,0.4346694350242615,0.4436877350861909,0.4346694350242615,0.4382772655615574,182336000
1993-02-03,0.4328658878803253,0.4400806813593472,0.4220441311157812,0.4400806813593472,264185600
1993-02-04,0.42925891280174255,0.43466938166216096,0.4256519496153146,0.4328658759881705,208152000
1993-02-05,0.4130268096923828,0.4292590398232993,0.40581201427665153,0.4274555336156354,367617600
1993-02-08,0.4076153337955475,0.4148301267593467,0.4004013836588881,0.4112231637314048,281075200
1993-02-09,0.41032126545906067,0.4139282755814139,0.40761521320194183,0.41122304207041727,238660800
1993-02-10,0.4022049307823181,0.4130267119722113,0.39679361877375807,0.4112232061912483,268284800
1993-02-11,0.3976961374282837,0.4058118641998571,0.39679356591159676,0.40220487719924386,168268800
1993-02-12,0.38952553272247314,0.4012746090185871,0.3886218133149857,0.39765893498998206,275396800
1993-02-16,0.38319873809814453,0.38681441225406704,0.3723533566943307,0.38681441225406704,407736000
1993-02-17,0.38952553272247314,0.39042925212996055,0.37596901761138435,0.3850061392863807,249580800
1993-02-18,0.39765891432762146,0.3994671735805871,0.3868143785344251,0.39765891432762146,280123200
1993-02-19,0.39765891432762146,0.40127458816835604,0.3958514997398525,0.3994671735805871,177800000
1993-02-22,0.398563414812088,0.40488940144373425,0.3958514606000281,0.3976588750090889,98761600
1993-02-23,0.39223670959472656,0.399467237908656,0.3904292947159012,0.397658978364498,194073600
1993-02-24,0.38771799206733704,0.38952543040756005,0.3768726380274114,0.3768726380274114,286563200
1993-02-25,0.3958514928817749,0.3958514928817749,0.38500611261127665,0.38500611261127665,167227200
1993-02-26,0.38319873809814453,0.39223668062333883,0.37777646972887274,0.39223668062333883,294884800
1993-03-01,0.3850061595439911,0.38681441898605784,0.3813913058571337,0.38319874476720933,119302400
1993-03-02,0.39223670959472656,0.39404412447355197,0.3831987664019717,0.3831987664019717,147694400
1993-03-03,0.3949478268623352,0.3976589611297187,0.3850061645943977,0.39042927779446074,202697600
1993-03-04,0.39765891432762146,0.3994671735805871,0.3868143785344251,0.39404406101879225,188339200
1993-03-05,0.39765891432762146,0.40308202688941636,0.3958514997398525,0.3958514997398525,111619200
1993-03-08,0.4085042178630829,0.41031165635057393,0.39765886293949027,0.39765886293949027,177004800
1993-03-09,0.4103116989135742,0.41573478720382523,0.40850426023859154,0.40850426023859154,154828800
1993-03-10,0.4103116989135742,0.41392739679542395,0.40488943115520765,0.4103116989135742,132496000
1993-03-11,0.4112160801887512,0.4139272614480042,0.4066967368470334,0.4121198233640241,144614400
1993-03-12,0.40669679641723633,0.4103116248481065,0.4012745055043583,0.4103116248481065,126694400
1993-03-15,0.41211998462677,0.41392742341800176,0.40037088435170326,0.4048894571964904,136035200
1993-03-16,0.4085042178630829,0.4175421825657609,0.4085042178630829,0.4139273538573553,101281600
1993-03-17,0.398563414812088,0.4121199278783796,0.3976588750090889,0.4085042302618559,176220800
1993-03-18,0.39404407143592834,0.40217831816106314,0.39404407143592834,0.39765892484032156,106187200
1993-03-19,0.38862180709838867,0.3994671879468194,0.38681439244561877,0.3976589286288225,154100800
1993-03-22,0.3850061595439911,0.3895255532178774,0.3813913058571337,0.38681441898605784,165200000
1993-03-23,0.3813912272453308,0.3904291921982202,0.3804875321098552,0.3850060801871,102536000
1993-03-24,0.38862180709838867,0.3922366605372206,0.37958386503602,0.3813912796887899,143068800
1993-03-25,0.3958514928817749,0.3958514928817749,0.3868143718329144,0.3886217863893701,171046400
1993-03-26,0.3850061595439911,0.3958515411365544,0.3795838910803519,0.3958515411365544,151760000
1993-03-29,0.3687385320663452,0.37958391432299177,0.36693111717889204,0.3777764994355386,261710400
1993-03-30,0.37777647376060486,0.37777647376060486,0.3633162385785218,0.36964222645461603,264051200
1993-03-31,0.37235337495803833,0.3813913179265383,0.37054596012405966,0.37958390309255957,223036800
1993-04-01,0.37416166067123413,0.375969075631841,0.36873854699074626,0.3705459860846495,108203200
1993-04-02,0.36241236329078674,0.3705457865673851,0.3578929957239623,0.36512352047184177,253792000
1993-04-05,0.3615087866783142,0.36512363996950675,0.35789311285522035,0.3615087866783142,149172800
1993-04-06,0.35247084498405457,0.3633162012562108,0.35247084498405457,0.3615087866772653,168369600
1993-04-07,0.36512359976768494,0.3669310141476308,0.3506633676631529,0.3542782205563332,162848000
1993-04-08,0.3597005009651184,0.36512361310138697,0.35427823349398013,0.36150876007619837,163430400
1993-04-12,0.3615087866783142,0.36873846912740804,0.35789311285522035,0.35789311285522035,93049600
1993-04-13,0.350663423538208,0.3705459260839637,0.3488560088702669,0.36512365794684803,164483200
1993-04-14,0.35247084498405457,0.35247084498405457,0.3443365985136708,0.3488559916928725,170060800
1993-04-15,0.3416253626346588,0.34885588759127334,0.3380105104221798,0.34885588759127334,218702400
1993-04-16,0.3479521572589874,0.3524707284118666,0.34252907065052907,0.3488558763162199,686795200
1993-04-19,0.350663423538208,0.35789313047655713,0.3488560088702669,0.350663423538208,227864000
1993-04-20,0.3615087866783142,0.3633162012572649,0.34885599169388465,0.3524708449850772,240049600
1993-04-21,0.35879674553871155,0.3669309659108871,0.3560855881252687,0.3633161134929153,205273600
1993-04-22,0.3615087866783142,0.36512363996950675,0.35427825956402786,0.3560856741429785,157673600
1993-04-23,0.3560856580734253,0.36331618486141004,0.3524708290786552,0.35970051120148555,134142400
1993-04-26,0.3542782664299011,0.3597005344051273,0.3506634130686532,0.3560856810438793,102804800
1993-04-27,0.3633161187171936,0.3633161187171936,0.35247076490891055,0.35247076490891055,129673600
1993-04-28,0.37144961953163147,0.37596898848430665,0.3597005200124514,0.3597005200124514,163240000
1993-04-29,0.3669309914112091,0.3741615172813501,0.3624124195413993,0.37235325834835126,82443200
1993-04-30,0.37054598331451416,0.3795839268486497,0.3669311292870281,0.3669311292870281,132339200
1993-05-03,0.37506532669067383,0.3759690461668001,0.3687385180923685,0.37054595704462107,65184000
1993-05-04,0.38591066002845764,0.3922366472995943,0.3759689989085798,0.37777643763364255,170822400
1993-05-05,0.39404407143592834,0.40127459877664184,0.3831987148241136,0.3831987148241136,253064000
1993-05-06,0.38862180709838867,0.3958515139760526,0.38681439244561877,0.3940440751899905,70459200
1993-05-07,0.3958514928817749,0.3958514928817749,0.3868143718329144,0.3868143718329144,81894400
1993-05-10,0.39765891432762146,0.4039857221166552,0.39765891432762146,0.39765891432762146,137928000
1993-05-11,0.39404407143592834,0.39946718414109117,0.3904292421648271,0.39765892484032156,158379200
1993-05-12,0.3850061595439911,0.3958515411365544,0.38319874476720933,0.392236687449697,105224000
1993-05-13,0.40127450227737427,0.4030819406115606,0.3868142957385847,0.3868142957385847,361726400
1993-05-14,0.40127450227737427,0.4048893548124608,0.3976588292105581,0.39946708807647413,117409600
1993-05-17,0.4030820429325104,0.40488945759221634,0.39765893015486986,0.40127460413951205,69641600
1993-05-18,0.40127450227737427,0.40669679314664714,0.3976588292105581,0.40127450227737427,163475200
1993-05-19,0.41392749547958374,0.4157348863188837,0.39404414491708367,0.3958515840229766,172771200
1993-05-20,0.42477282881736755,0.42658026781562225,0.4139274708289887,0.4139274708289887,290528000
1993-05-21,0.41573482751846313,0.42748392817719655,0.4103117387023244,0.42477279403510915,148198400
1993-05-24,0.41663858294487,0.42477280613480023,0.410311750390091,0.410311750390091,150315200
1993-05-25,0.4076005518436432,0.4157347737498382,0.403082003568997,0.4103116856350889,180723200
1993-05-26,0.4175422191619873,0.4175422191619873,0.40037085216044943,0.40488942464192706,121564800
1993-05-27,0.41573482751846313,0.4229645346528916,0.4139274369347956,0.4175422663687168,197288000
1993-05-28,0.4102637767791748,0.4166037849562998,0.4075469758994898,0.41298139990587696,183948800
1993-06-01,0.4129815697669983,0.4184151737612333,0.4093583126118252,0.4093583126118252,135072000
1993-06-02,0.4129815697669983,0.42203756030155953,0.405735926071499,0.41116953006573403,200480000
1993-06-03,0.4084526002407074,0.4147926574088357,0.4057357990938305,0.412981440521759,156856000
1993-06-04,0.39758461713790894,0.4075470608085204,0.39486779150846013,0.4039246508196629,213684800
1993-06-07,0.36769813299179077,0.39667903515364816,0.36498133136418454,0.3948678179460824,482305600
1993-06-08,0.35864126682281494,0.3622644989939717,0.3477732148036922,0.3532076640287107,621096000
1993-06-09,0.32060351967811584,0.3305659627825981,0.3187923026947415,0.3260379445079017,1178419200
1993-06-10,0.32241466641426086,0.3242267053858904,0.3097354238299442,0.31516987206704805,553705600
1993-06-11,0.3169810473918915,0.3278490968450683,0.3142642466362759,0.32603788021883473,242323200
1993-06-14,0.32332104444503784,0.3242266526600702,0.3151698208140522,0.31879220530671754,249491200
1993-06-15,0.3043018579483032,0.3278491533559702,0.30339624947908794,0.3278491533559702,448324800
1993-06-16,0.306113064289093,0.3133587062440391,0.3006794616001218,0.306113064289093,353080000
1993-06-17,0.29886823892593384,0.3079242505646438,0.29343379034864214,0.3079242505646438,409438400
1993-06-18,0.29705625772476196,0.3052075089636322,0.2880002443214123,0.3015850987655439,311292800
1993-06-21,0.2870945930480957,0.29343380390646345,0.28618900877099934,0.29343380390646345,273582400
1993-06-22,0.2997739017009735,0.3043019207985235,0.2880002636572938,0.29615069319613496,336380800
1993-06-23,0.29343387484550476,0.3024907355230306,0.2898114884939128,0.3024907355230306,180723200
1993-06-24,0.3024907410144806,0.3024907410144806,0.28981149375518234,0.2934338801725355,222835200
1993-06-25,0.28981149196624756,0.2952450957424819,0.28618908138750976,0.29252829385436474,257163200
1993-06-28,0.29071709513664246,0.2934338971991735,0.28075464920415605,0.2934338971991735,353617600
1993-06-29,0.2825658917427063,0.29162272972905195,0.27894348061039753,0.29162272972905195,294268800
1993-06-30,0.2861889600753784,0.2880001525051318,0.27894331974192205,0.2807545121716754,200256000
1993-07-01,0.27532094717025757,0.28800019065631927,0.27532094717025757,0.2825657662164563,218164800
1993-07-02,0.2789434492588043,0.28075464252951704,0.2735098452629204,0.2771322559880916,191632000
1993-07-06,0.27350983023643494,0.28256584445995747,0.2716977906341733,0.2771322407625928,155254400
1993-07-07,0.26445290446281433,0.27441532206318153,0.2626416877194908,0.2716976988848997,227035200
1993-07-08,0.26445290446281433,0.2716976988848997,0.2626416877194908,0.26445290446281433,138969600
1993-07-09,0.26626402139663696,0.26988642967069154,0.2644528293514744,0.2680752134417996,156878400
1993-07-12,0.27532094717025757,0.27622655559696685,0.26264170368419587,0.26626411320729526,173880000
1993-07-13,0.26988670229911804,0.2807547361627917,0.26807548424060823,0.2807547361627917,158110400
1993-07-14,0.26988670229911804,0.2716978961738741,0.25901864425169063,0.2662642903658522,246299200
1993-07-15,0.25901854038238525,0.2735098267995419,0.25539612990174615,0.2698865940716027,338038400
1993-07-16,0.19924552738666534,0.21464157514751825,0.1919998966894454,0.20649034792850413,2120596800
1993-07-19,0.18566064536571503,0.20830149677234572,0.18475503694421164,0.2028678946108006,806232000
1993-07-20,0.1947167068719864,0.20105674132499807,0.18656628945150344,0.19018869988102294,531910400
1993-07-21,0.19018863141536713,0.19381104054086223,0.1847550177271245,0.18837742685261957,455907200
1993-07-22,0.19199982285499573,0.19562223173290047,0.1865662095381386,0.18837741397709096,211176000
1993-07-23,0.19018863141536713,0.19924546438422983,0.18837742685261957,0.19562224510360976,233777600
1993-07-26,0.1947167068719864,0.19924553611023832,0.1883774946662632,0.19381111031054246,152824000
1993-07-27,0.19199982285499573,0.19924545076587483,0.19018861841604334,0.19381102729394808,198609600
1993-07-28,0.1947167068719864,0.1956223155253022,0.19018869988102294,0.19018869988102294,91795200
1993-07-29,0.19743430614471436,0.19924551113241779,0.19381108601399247,0.1956222910016959,121374400
1993-07-30,0.20105674862861633,0.20467914709785173,0.19562232263150867,0.19924554334806246,214446400
1993-08-02,0.2064903974533081,0.21192482431846515,0.20286798631358705,0.20467917979157332,216305600
1993-08-03,0.2101135402917862,0.2119247329892367,0.2083015011635022,0.2101135402917862,176478400
1993-08-04,0.21916957199573517,0.22098076485721743,0.2101135593208433,0.21192475218232557,242995200
1993-08-05,0.21373601257801056,0.2227928493370021,0.21011360193659956,0.2227928493370021,209372800
1993-08-06,0.21192465722560883,0.21916947379284593,0.21192465722560883,0.21192465722560883,125921600
1993-08-09,0.21554718911647797,0.21916959947739656,0.21011358566697175,0.21192477875555937,161414400
1993-08-10,0.2064903974533081,0.21554723545818624,0.20467917979157332,0.21373604198019996,152779200
1993-08-11,0.19924552738666534,0.20649034792850413,0.19562230696036478,0.20649034792850413,166969600
1993-08-12,0.19199982285499573,0.20105665520482718,0.18837741397709096,0.19924545076587483,338172800
1993-08-13,0.19833990931510925,0.20105671067718087,0.19018867088986122,0.1919998758285323,138812800
1993-08-16,0.2001223862171173,0.20376073833865307,0.19830321015634944,0.2001223862171173,102446400
1993-08-17,0.20648951828479767,0.20739911248431644,0.1983032312145672,0.2019415837224669,108180800
1993-08-18,0.20739910006523132,0.21649579451114642,0.20557991177512697,0.21103827822118135,188720000
1993-08-19,0.2001223862171173,0.20921825437587027,0.2001223862171173,0.20921825437587027,152129600
1993-08-20,0.2037607729434967,0.2037607729434967,0.19648325374368802,0.20194159657377675,99937600
1993-08-23,0.20648951828479767,0.20921827659317857,0.20012240746851703,0.20376075997641674,91179200
1993-08-24,0.2037607729434967,0.20921828990756808,0.20194159657377675,0.20557993716812817,101259200
1993-08-25,0.1983032375574112,0.20557993066087216,0.19466407121223359,0.203760766493823,145768000
1993-08-26,0.195573627948761,0.19830321185665084,0.19284486990675534,0.19830321185665084,176142400
1993-08-27,0.1928449422121048,0.19648329572900222,0.19102576545365607,0.19648329572900222,186569600
1993-08-30,0.1892065405845642,0.19284489317631665,0.18829695850917008,0.19284489317631665,273739200
1993-08-31,0.1928449422121048,0.19466411897055352,0.18920658869520737,0.1928449422121048,127870400
1993-09-01,0.19011615216732025,0.19466408724980497,0.18738738140175815,0.19284491078779326,225568000
1993-09-02,0.1873873770236969,0.19102572986271496,0.18374821046372772,0.18920655344320592,282262400
1993-09-03,0.1873873770236969,0.18920655344320592,0.18374821046372772,0.18920655344320592,162937600
1993-09-07,0.1910257339477539,0.19648326332298893,0.18738738103093056,0.18920655748934223,143539200
1993-09-08,0.19466404616832733,0.19648322224642406,0.18920651793403712,0.19102569401213385,226632000
1993-09-09,0.1892065405845642,0.19648324576806908,0.1892065405845642,0.19466406947219286,149531200
1993-09-10,0.1910257339477539,0.1910257339477539,0.18465862241585757,0.1910257339477539,134489600
1993-09-13,0.18374815583229065,0.1928448489461861,0.18010980407501614,0.19102567306754883,255785600
1993-09-14,0.17647147178649902,0.1819290000244984,0.1746522957071659,0.17647147178649902,276640000
1993-09-15,0.17829068005084991,0.1819290328663113,0.1710131606989813,0.17829068005084991,257723200
1993-09-16,0.18010982871055603,0.18192900483802138,0.17647147645562533,0.17647147645562533,85960000
1993-09-17,0.18374815583229065,0.18556814543163708,0.17647145231774167,0.1773810463296029,172032000
1993-09-20,0.1810193955898285,0.18556815532211482,0.18010981367457324,0.18374816562576593,111036800
1993-09-21,0.17829068005084991,0.18374820927404198,0.17374274510406756,0.1801098564585806,146496000
1993-09-22,0.1855681836605072,0.1855681836605072,0.17647148867260318,0.17647148867260318,110488000
1993-09-23,0.18010982871055603,0.18556817081377255,0.17829065258309068,0.18556817081377255,130950400
1993-09-24,0.18192902207374573,0.18374819837355752,0.17829066947412214,0.18192902207374573,76574400
1993-09-27,0.18010982871055603,0.18374818096548673,0.17647147645562533,0.18192900483802138,113176000
1993-09-28,0.18010982871055603,0.18192900483802138,0.17647147645562533,0.18010982871055603,94550400
1993-09-29,0.17374269664287567,0.1810193880990581,0.1728331026201745,0.17647145442080842,236745600
1993-09-30,0.17010357975959778,0.17465234092906184,0.1673748210065969,0.17465234092906184,274904000
1993-10-01,0.16555555164813995,0.16737472717869978,0.16373637611758013,0.16555555164813995,335988800
1993-10-04,0.16555555164813995,0.16737472717869978,0.16009802505646045,0.16464596995540148,192841600
1993-10-05,0.17101319134235382,0.1746523585308532,0.16737483787494611,0.16737483787494611,176310400
1993-10-06,0.17192356288433075,0.17465232133113467,0.170103560672092,0.1728331449849026,175280000
